"FEDR_id","CASE_id","URL sprawy","TERYT","Nazwa","Typ","Województwo","Powiat","Liczba umów >= 10000","Liczba umów < 10000","Suma brutto umów >= 10000","Suma brutto < 10000"
3456,81715,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-461","1003","Starostwo Powiatowe w Łasku","starostwo powiatowe","łódzkie","łaski",29,191,"1251541,84","531503,09"
3457,81716,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-462","1004","Starostwo Powiatowe w Łęczycy","starostwo powiatowe","łódzkie","łęczycki",45,81,"10209022,8","133661,32"
3459,81717,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-463","3218","Starostwo Powiatowe w Łobzie","starostwo powiatowe","zachodniopomorskie","łobeski",34,116,"5811192,51","355970,34"
3460,81718,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-464","2007","Starostwo Powiatowe w Łomży","starostwo powiatowe","podlaskie","łomżyński",33,41,"3322675,83","191911,87"
3464,81719,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-465","0611","Starostwo Powiatowe w Łukowie","starostwo powiatowe","lubelskie","łukowski",148,163,"30085743,5","851501,38"
3468,81300,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-46","1811","Starostwo Powiatowe w Mielcu","starostwo powiatowe","podkarpackie","mielecki",663,551,"24377840,76","1157568,82"
3470,81720,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-466","0803","Starostwo Powiatowe w Międzyrzeczu","starostwo powiatowe","lubuskie","międzyrzecki",10,16,"40618,49","1789450,46"
3472,81721,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-467","0213","Starostwo Powiatowe w Miliczu","starostwo powiatowe","dolnośląskie","milicki",,,,
3473,81384,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-130","1412","Starostwo Powiatowe w Mińsku Mazowieckim","starostwo powiatowe","mazowieckie","miński",,,,
3474,81385,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-131","1413","Starostwo Powiatowe w Mławie","starostwo powiatowe","mazowieckie","mławski",35,117,"915273,27","303699,89"
3477,81722,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-468","2810","Starostwo Powiatowe w Mrągowie","starostwo powiatowe","warmińsko-mazurskie","mrągowski",,,,
3478,81723,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-469","2409","Starostwo Powiatowe w Myszkowie","starostwo powiatowe","śląskie","myszkowski",,,,
3481,81724,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-470","0410","Starostwo Powiatowe w Nakle nad Notecią","starostwo powiatowe","kujawsko-pomorskie","nakielski",103,315,"9427496,71","1207558,01"
3482,81725,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-471","1606","Starostwo Powiatowe w Namysłowie","starostwo powiatowe","opolskie","namysłowski",23,73,"1091574,84","320714,99"
3484,81726,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-472","1812","Starostwo Powiatowe w Nisku","starostwo powiatowe","podkarpackie","niżański",44,229,"1815963,89","869258,98"
3486,81728,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-474","2210","Starostwo Powiatowe w Nowym Dworze Gdańskim","starostwo powiatowe","pomorskie","nowodworski",,,,
3487,81301,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-47","2812","Starostwo Powiatowe w Nowym Mieście Lubawskim","starostwo powiatowe","warmińsko-mazurskie","nowomiejski",41,69,"3297653,36","158579,01"
3488,81729,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-475","1210","Starostwo Powiatowe w Nowym Sączu","starostwo powiatowe","małopolskie","nowosądecki",179,353,"8539922,55","1582435,84"
3489,81727,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-473","0804","Starostwo Powiatowe w Nowej Soli","starostwo powiatowe","lubuskie","nowosolski",,,,
3491,81730,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-476","3015","Starostwo Powiatowe w Nowym Tomyślu","starostwo powiatowe","wielkopolskie","nowotomyski",100,97,"5648292,63","349365,1"
3492,81731,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-477","1607","Starostwo Powiatowe w Nysie","starostwo powiatowe","opolskie","nyski",122,83,"44656074,43","486807,94"
3494,81732,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-478","2813","Starostwo Powiatowe w Olecku","starostwo powiatowe","warmińsko-mazurskie","olecki",51,638,"18427171,46","822544,44"
3495,81733,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-479","1608","Starostwo Powiatowe w Oleśnie","starostwo powiatowe","opolskie","oleski",25,43,"911498,94","198959,32"
3497,81734,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-480","1212","Starostwo Powiatowe w Olkuszu","starostwo powiatowe","małopolskie","olkuski",116,1324,"10951777,29","1739716,38"
3498,81735,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-481","2814","Starostwo Powiatowe w Olsztynie","starostwo powiatowe","warmińsko-mazurskie","olsztyński",,,,
3499,81736,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-482","0215","Starostwo Powiatowe w Oławie","starostwo powiatowe","dolnośląskie","oławski",33,56,"1466858,4","250282,96"
3500,81737,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-483","2606","Starostwo Powiatowe w Opatowie","starostwo powiatowe","świętokrzyskie","opatowski",49,48,"2303560,35","219274,19"
3502,81738,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-484","0612","Starostwo Powiatowe w Opolu Lubelskim","starostwo powiatowe","lubelskie","opolski",75,76,"31750661,84","244750,82"
3504,81386,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-132","1415","Starostwo Powiatowe w Ostrołęce","starostwo powiatowe","mazowieckie","ostrołęcki",60,727,"5780263,12","995995,94"
3505,81302,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-48","2607","Starostwo Powiatowe w Ostrowcu Świętokrzyskim","starostwo powiatowe","świętokrzyskie","ostrowiecki",92,121,"5521877,56","557835,19"
3508,81739,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-485","2815","Starostwo Powiatowe w Ostródzie","starostwo powiatowe","warmińsko-mazurskie","ostródzki",62,139,8168838,401964
3510,81740,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-486","1213","Starostwo Powiatowe w Oświęcimiu","starostwo powiatowe","małopolskie","oświęcimski",,,,
3512,81741,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-487","1008","Starostwo Powiatowe w Pabianicach","starostwo powiatowe","łódzkie","pabianicki",126,837,"5384436,81","905751,7"
3514,81742,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-488","0613","Starostwo Powiatowe w Parczewie","starostwo powiatowe","lubelskie","parczewski",32,28,3240142,88980
3518,81743,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-489","1010","Starostwo Powiatowe w Piotrkowie Trybunalskim","starostwo powiatowe","łódzkie","piotrkowski",,,,
3520,81744,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-490","3020","Starostwo Powiatowe w Pleszewie","starostwo powiatowe","wielkopolskie","pleszewski",109,50,"84350396,48","167277,68"
3521,81388,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-134","1419","Starostwo Powiatowe w Płocku","starostwo powiatowe","mazowieckie","płocki",76,289,"7656491,12","571016,4"
3522,81389,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-135","1420","Starostwo Powiatowe w Płońsku","starostwo powiatowe","mazowieckie","płoński",74,89,"16270860,4","410182,29"
3523,81303,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-49","1011","Starostwo Powiatowe w Poddębicach","starostwo powiatowe","łódzkie","poddębicki",28,100,"11835789,06","195824,8"
3524,81745,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-491","3211","Starostwo Powiatowe w Policach","starostwo powiatowe","zachodniopomorskie","policki",161,877,"27318249,25","1942884,25"
3526,81746,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-492","3021","Starostwo Powiatowe w Poznaniu","starostwo powiatowe","wielkopolskie","poznański",,,,
3527,81747,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-493","1214","Starostwo Powiatowe w Proszowicach","starostwo powiatowe","małopolskie","proszowicki",245,157,"35255841,11","636273,55"
3528,81748,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-494","1610","Starostwo Powiatowe w Prudniku","starostwo powiatowe","opolskie","prudnicki",130,336,"26048988,45","967228,45"
3529,81390,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-136","1421","Starostwo Powiatowe w Pruszkowie","starostwo powiatowe","mazowieckie","pruszkowski",,,,
3532,81750,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-496","1814","Starostwo Powiatowe w Przeworsku","starostwo powiatowe","podkarpackie","przeworski",43,117,"26367310,65","386250,94"
3536,81751,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-497","0614","Starostwo Powiatowe w Puławach","starostwo powiatowe","lubelskie","puławski",99,165,"50739889,44","451689,48"
3537,81391,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-137","1424","Starostwo Powiatowe w Pułtusku","starostwo powiatowe","mazowieckie","pułtuski",106,327,"10117686,64","443915,58"
3538,81752,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-498","3212","Starostwo Powiatowe w Pyrzycach","starostwo powiatowe","zachodniopomorskie","pyrzycki",58,939,"2759132,54","999662,19"
3539,81753,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-499","2411","Starostwo Powiatowe w Raciborzu","starostwo powiatowe","śląskie","raciborski",105,910,"11289081,37","1633308,32"
3540,81392,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-138","1425","Starostwo Powiatowe w Radomiu","starostwo powiatowe","mazowieckie","radomski",55,60,"2427132,28","312853,26"
3541,81754,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-500","1012","Starostwo Powiatowe w Radomsku","starostwo powiatowe","łódzkie","radomszczański",114,109,"22031369,94","454930,12"
3543,81755,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-501","0615","Starostwo Powiatowe w Radzyniu Podlaskim","starostwo powiatowe","lubelskie","radzyński",,,,
3547,81756,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-502","2412","Starostwo Powiatowe w Rybniku","starostwo powiatowe","śląskie","rybnicki",128,72,"29828164,66","262984,67"
3549,81304,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-50","0412","Starostwo Powiatowe w Rypinie","starostwo powiatowe","kujawsko-pomorskie","rypiński",20,21,"670418,71","105988,03"
3555,81758,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-504","2010","Starostwo Powiatowe w Siemiatyczach","starostwo powiatowe","podlaskie","siemiatycki",46,34,"10149196,14","93805,23"
3556,81759,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-505","1014","Starostwo Powiatowe w Sieradzu","starostwo powiatowe","łódzkie","sieradzki",17,86,"5178531,99","376731,95"
3557,81393,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-139","1427","Starostwo Powiatowe w Sierpcu","starostwo powiatowe","mazowieckie","sierpecki",34,35,,
3558,81760,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-506","2610","Starostwo Powiatowe w Skarżysko – Kamiennej","starostwo powiatowe","świętokrzyskie","skarżyski",34,139,"447392,46","2053213,64"
3560,81761,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-507","3213","Starostwo Powiatowe w Sławnie","starostwo powiatowe","zachodniopomorskie","sławieński",23,39,"3952054,92","134880,08"
3561,81762,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-508","0805","Starostwo Powiatowe w Słubicach","starostwo powiatowe","lubuskie","słubicki",41,56,"843167,86","237211,24"
3562,81763,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-509","3023","Starostwo Powiatowe w Słupcy","starostwo powiatowe","wielkopolskie","słupecki",40,65,"2023270,61","224523,5"
3563,81764,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-510","2212","Starostwo Powiatowe w Słupsku","starostwo powiatowe","pomorskie","słupski",50,26,"57608778,83","130287,14"
3564,81305,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-51","1428","Starostwo Powiatowe w Sochaczewie","starostwo powiatowe","mazowieckie","sochaczewski",24,23,"4752572,85","83893,16"
3565,81394,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-140","1429","Starostwo Powiatowe w Sokołowie Podlaskim","starostwo powiatowe","mazowieckie","sokołowski",79,349,"51253105,61","393088,07"
3567,81765,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-511","1818","Starostwo Powiatowe w Stalowej Woli","starostwo powiatowe","podkarpackie","stalowowolski",63,64,"71120877,7","319669,75"
3569,81306,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-52","3214","Starostwo Powiatowe w Stargardzie","starostwo powiatowe","zachodniopomorskie","stargardzki",59,619,,"1242176,99"
3570,81766,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-512","2213","Starostwo Powiatowe w Starogardzie Gdańskim","starostwo powiatowe","pomorskie","starogardzki",,,,
3571,81767,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-513","2612","Starostwo Powiatowe w Staszowie","starostwo powiatowe","świętokrzyskie","staszowski",,,,
3572,81769,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-515","1611","Starostwo Powiatowe w Strzelcach Opolskich","starostwo powiatowe","opolskie","strzelecki",111,51,"11097902,99","279860,76"
3573,81768,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-514","0806","Starostwo Powiatowe w Strzelcach Krajeńskich","starostwo powiatowe","lubuskie","strzelecko-drezdenecki",46,52,16695863,211038
3575,81770,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-516","1819","Starostwo Powiatowe w Strzyżowie","starostwo powiatowe","podkarpackie","strzyżowski",,,,
3576,81772,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-518","0807","Starostwo Powiatowe w Sulęcinie","starostwo powiatowe","lubuskie","sulęciński",64,101,"3191944,2","263312,87"
3577,81771,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-517","1215","Starostwo Powiatowe w Suchej Beskidzkiej","starostwo powiatowe","małopolskie","suski",199,169,"80711255,7","379185,73"
3579,81773,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-519","3024","Starostwo Powiatowe w Szamotułach","starostwo powiatowe","wielkopolskie","szamotulski",32,109,"4940479,86","259553,09"
3583,81395,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-141","1430","Starostwo Powiatowe w Szydłowcu","starostwo powiatowe","mazowieckie","szydłowiecki",55,191,"806383,77","357660,65"
3586,81774,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-520","3026","Starostwo Powiatowe w Śremie","starostwo powiatowe","wielkopolskie","śremski",,,,
3591,81775,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-521","0414","Starostwo Powiatowe w Świeciu","starostwo powiatowe","kujawsko-pomorskie","świecki",33,18,"6519170,96","85846,21"
3592,81776,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-522","1820","Starostwo Powiatowe w Tarnobrzegu","starostwo powiatowe","podkarpackie","tarnobrzeski",24,7,"27374439,72",22394
3593,81777,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-523","2413","Starostwo Powiatowe w Tarnowskich Górach","starostwo powiatowe","śląskie","tarnogórski",57,117,"2771780,09","409165,97"
3596,81778,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-524","2214","Starostwo Powiatowe w Tczewie","starostwo powiatowe","pomorskie","tczewski",,,,
3599,81779,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-525","0415","Starostwo Powiatowe w Toruniu","starostwo powiatowe","kujawsko-pomorskie","toruński",69,819,"2699248,69","1050585,45"
3600,81780,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-526","0220","Starostwo Powiatowe w Trzebnicy","starostwo powiatowe","dolnośląskie","trzebnicki",,,,
3604,81782,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-528","0221","Starostwo Powiatowe w Wałbrzychu","starostwo powiatowe","dolnośląskie","wałbrzyski",97,1644,"4072321,9","1853295,3"
3606,81387,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-133","1432","Starostwo Powiatowe w Ożarowie Mazowieckim","starostwo powiatowe","mazowieckie","warszawski zachodni",291,267,"94026724,36","805572,26"
3608,81783,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-529","2215","Starostwo Powiatowe w Wejherowie","starostwo powiatowe","pomorskie","wejherowski",131,173,"82741232,31","643611,83"
3610,81396,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-142","1433","Starostwo Powiatowe w Węgrowie","starostwo powiatowe","mazowieckie","węgrowski",30,10,"1208877,78","55118,31"
3613,81784,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-530","1018","Starostwo Powiatowe w Wieruszowie","starostwo powiatowe","łódzkie","wieruszowski",64,113,"30236843,78","248605,64"
3615,81794,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-540","0619","Starostwo Powiatowe we Włodawie","starostwo powiatowe","lubelskie","włodawski",60,92,"33493187,79","338162,88"
3616,81795,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-541","2613","Starostwo Powiatowe we Włoszczowie","starostwo powiatowe","świętokrzyskie","włoszczowski",53,71,"5464479,5","210043,39"
3620,81785,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-531","0222","Starostwo Powiatowe w Wołowie","starostwo powiatowe","dolnośląskie","wołowski",69,71,"2268806,66","278806,41"
3621,81796,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-542","0223","Starostwo Powiatowe we Wrocławiu","starostwo powiatowe","dolnośląskie","wrocławski",,,,
3622,81797,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-543","3030","Starostwo Powiatowe we Wrześni","starostwo powiatowe","wielkopolskie","wrzesiński",173,,"4513899,56",
3624,81786,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-532","2013","Starostwo Powiatowe w Wysokiem Mazowieckiem","starostwo powiatowe","podlaskie","wysokomazowiecki",39,273,"56843055,63","1161368,79"
3626,81307,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-53","2014","Starostwo Powiatowe w Zambrowie","starostwo powiatowe","podlaskie","zambrowski",37,20,"7522527,39","60721,07"
3627,81787,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-533","0620","Starostwo Powiatowe w Zamościu","starostwo powiatowe","lubelskie","zamojski",71,1260,"3210901,02","1733839,78"
3628,81788,"https://fedrowanie.siecobywatelska.pl/sprawy/liczba-umow-zawieranych-przez-gminy-powiaty-wojewodztwa-i-ministerstwa-w-2024-roku-534","2416","Starostwo Powiatowe w Zawierciu","starostwo powiatowe","śląskie","zawierciański",0,29,0,"96727,03"
